species	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN017.A0101	SYN017.B0101	SYN018.C0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN015.I0101	SYN018.I0101	SYN019.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN028.I0101
Paraflavitalea soli	0	0	0	0	131	44	0	0	0	0	0	0	0	96	0	0	0	81	147	0
Arachidicoccus ginsenosidivorans	0	0	0	0	101	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0
Haliscomenobacter hydrossis	0	0	0	0	155	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saprospira grandis	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorobaculum limnaeum	0	0	0	0	56	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatirosa kalamazoonesis	0	0	0	0	67	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacticaseibacillus zeae	0	0	0	0	267	602	0	0	387	0	0	0	0	0	0	0	0	0	0	0
Geobacillus stearothermophilus	0	0	0	0	58	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus jilunlii	0	0	0	0	107	51	0	0	0	0	0	0	0	86	0	0	0	71	0	0
Clostridium thermarum	0	0	0	0	58	33	123	0	112	0	0	0	0	0	0	96	0	91	105	0
Desulfallas gibsoniae	0	0	0	0	97	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moorella thermoacetica	0	0	0	0	60	50	0	0	0	0	0	0	0	94	0	0	0	72	0	0
Arthrobacter sp. YC-RL1	0	0	0	0	80	70	0	0	0	0	0	0	0	79	0	0	0	0	0	0
Arthrobacter sp. PAMC 25486	0	0	0	0	61	28	0	0	0	0	0	0	0	83	0	0	0	71	0	0
Pseudarthrobacter phenanthrenivorans	0	0	0	0	101	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudarthrobacter sulfonivorans	0	0	0	0	67	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria sp. TGY1120_3	0	0	0	0	45	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium lemovicicum	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Curtobacterium pusillum	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agromyces sp. G127AT	0	0	0	0	80	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sp. 4H37-19	0	0	0	0	62	0	0	0	0	0	0	0	0	85	0	72	0	0	0	0
Corynebacterium timonense	0	0	0	0	57	28	0	0	0	0	0	0	0	0	0	0	0	0	99	0
Mycobacterium stomatepiae	0	0	0	0	87	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium gadium	0	0	0	0	83	30	0	0	0	0	0	0	0	83	0	0	0	0	0	0
Mycobacteroides abscessus	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia seriolae	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomitella sp. HY172	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. NA02950	0	0	0	0	74	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. Go-475	0	0	0	0	71	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. RLB1-33	0	0	0	0	55	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces albidoflavus	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces peucetius	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces rimosus	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marmoricola scoriae	0	0	0	0	67	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micromonospora auratinigra	0	0	0	0	79	30	0	0	0	0	0	0	0	0	0	0	0	78	0	0
Rubrobacter xylanophilus	0	0	0	0	62	42	0	0	0	0	0	0	0	0	0	103	0	0	0	0
Synechococcus sp. LTW-R	0	0	0	0	62	47	0	0	0	0	0	0	0	119	0	0	0	90	0	0
Nostoc sp. ATCC 53789	0	0	0	0	84	32	0	0	0	0	0	0	0	94	0	0	0	84	0	0
Nostoc sp. C052	0	0	0	0	77	32	0	0	0	0	0	0	0	93	96	0	0	0	0	0
Dolichospermum compactum	0	0	0	0	79	32	0	0	0	0	0	0	0	100	0	78	0	95	0	0
Cyanothece sp. PCC 7425	0	0	0	0	77	30	0	0	0	0	0	0	0	94	0	0	0	88	0	0
Planktothrix agardhii	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanobacterium aponinum	0	0	0	0	61	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
Dehalogenimonas formicexedens	0	0	0	0	104	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ktedonosporobacter rubrisoli	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermus scotoductus	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanithermus profundus	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus gobiensis	0	0	0	0	48	0	0	0	0	0	0	0	0	113	0	0	0	77	0	0
Enterobacter bugandensis	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Hoaglandella endobia	0	0	0	0	96	31	0	0	0	0	0	0	0	95	0	0	0	96	0	0
Yokenella regensburgei	0	0	0	0	70	65	0	0	0	0	0	0	0	90	0	0	0	0	0	0
Serratia odorifera	0	0	0	0	53	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia sp. FGI94	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nissabacter sp. SGAir0207	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia rettgeri	0	0	0	0	71	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia vermicola	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas sp. SDM007	0	0	0	0	111	59	0	0	0	0	0	0	0	78	0	0	0	93	0	0
Pseudomonas sp. A214	0	0	0	0	64	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas sp. SXM-1	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas sp. S35	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas oryzihabitans	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas coronafaciens	0	0	0	0	81	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas graminis	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas brassicacearum	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas alkylphenolica	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas salegens	0	0	0	0	48	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entomomonas moraniae	0	0	0	0	47	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter sp. LoGeW2-3	0	0	0	0	58	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0
Marinobacter hydrocarbonoclasticus	0	0	0	0	88	40	0	0	0	0	0	0	0	85	0	0	0	77	0	0
Marinobacter sp. NP-4(2019)	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alteromonas sp. RKMC-009	0	0	0	0	133	29	0	0	0	0	0	0	0	133	0	0	0	97	0	0
Alteromonas mediterranea	0	0	0	0	49	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella algae	0	0	0	0	81	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella loihica	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moritella yayanosii	0	0	0	0	65	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas sp. MCCC 1A13718	0	0	0	0	56	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas chromatireducens	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kushneria konosiri	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reinekea forsetii	0	0	0	0	59	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas sp. ESTM1D_MKCIP4_1	0	0	0	0	80	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas rhizophila	0	0	0	0	48	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas vasicola	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luteibacter pinisoli	0	0	0	0	50	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
Rhodanobacter denitrificans	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio cyclitrophicus	0	0	0	0	85	36	0	0	0	0	0	0	0	105	0	0	0	75	0	0
Vibrio diabolicus	0	0	0	0	56	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Photobacterium damselae	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas schubertii	0	0	0	0	78	29	0	0	0	0	0	0	0	80	0	0	0	0	0	0
Aeromonas hydrophila	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	97	0	111
Zobellella denitrificans	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioflavicoccus mobilis	0	0	0	0	73	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ectothiorhodospira haloalkaliphila	0	0	0	0	66	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurivermis fontis	0	0	0	0	57	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Granulosicoccus antarcticus	0	0	0	0	49	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellvibrio sp. PSBB023	0	0	0	0	79	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellvibrio japonicus	0	0	0	0	85	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbulbifer sp. A4B17	0	0	0	0	99	35	0	0	0	0	0	0	0	117	0	0	0	78	0	0
Microbulbifer aggregans	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0
Kineobactrum salinum	0	0	0	0	73	54	0	0	0	0	0	0	0	0	0	0	0	70	0	0
Spongiibacter sp. CSC3.9	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomonas rhizoryzae	0	0	0	0	84	47	0	0	0	0	0	0	0	113	0	0	0	71	0	0
Methylotuvimicrobium alcaliphilum	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiomicrospira sp. S5	0	0	0	0	51	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
Thiothrix sp. Ku-5	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solimonas sp. K1W22B-7	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bradyrhizobium arachidis	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tardiphaga robiniae	0	0	0	0	110	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. NXC24	0	0	0	0	104	83	0	0	0	0	0	0	0	108	0	0	0	98	0	0
Rhizobium sp. 11515TR	0	0	0	0	52	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesorhizobium sp. N3	0	0	0	0	75	0	0	0	0	0	0	0	0	73	0	74	0	0	0	0
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	0	0	0	0	52	0	0	0	0	0	0	0	0	72	0	0	0	76	0	103
Chelativorans sp. BNC1	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia sp. 1566	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stappia indica	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylocystis heyeri	0	0	0	0	62	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. YZ-8	0	0	0	0	59	32	0	0	0	0	0	0	0	80	0	0	0	0	0	0
Sphingomonas sp. XS-10	0	0	0	0	57	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas paucimobilis	0	0	0	0	81	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobium yanoikuyae	0	0	0	0	72	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingorhabdus sp. SMR4y	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erythrobacter litoralis	0	0	0	0	48	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus sp. Arc7-R13	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter sp. D7	0	0	0	0	88	0	0	0	0	0	0	0	0	101	0	0	0	104	0	0
Phaeobacter gallaeciensis	0	0	0	0	63	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseovarius sp. THAF9	0	0	0	0	60	28	0	0	0	0	0	0	0	81	0	0	0	67	0	0
Roseovarius mucosus	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dinoroseobacter shibae	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polymorphum gilvum	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hypericibacter terrae	0	0	0	0	58	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defluviicoccus vanus	0	0	0	0	81	29	0	0	0	0	0	0	0	120	0	0	0	88	0	101
Acetobacter aceti	0	0	0	0	74	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gluconacetobacter diazotrophicus	0	0	0	0	50	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
Brevundimonas sp. GW460-12-10-14-LB2	0	0	0	0	65	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevundimonas sp. M20	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micavibrio aeruginosavorus	0	0	0	0	72	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilia sp. LPB0304	0	0	0	0	143	74	0	0	0	0	0	0	0	101	0	0	0	86	0	0
Massilia umbonata	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collimonas fungivorans	0	0	0	0	49	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Janthinobacterium sp. LM6	0	0	0	0	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea faecigallinarum	0	0	0	0	89	48	0	0	0	0	0	0	0	100	0	0	0	0	0	0
Limnobacter sp. SAORIC-580	0	0	0	0	77	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. PAMC28562	0	0	0	0	61	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. PBC	0	0	0	0	60	33	0	0	0	0	0	0	0	114	0	0	0	91	0	134
Polaromonas vacuolata	0	0	0	0	78	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaphorobacter polyhydroxybutyrativorans	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella genomosp. 8	0	0	0	0	65	0	0	0	0	0	0	0	0	104	0	0	0	101	0	0
Bordetella genomosp. 13	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Achromobacter sp. AONIH1	0	0	0	0	84	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0
Achromobacter spanius	0	0	0	0	80	0	0	0	0	0	0	0	0	104	0	0	0	95	0	0
Sutterella faecalis	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snodgrassella alvi	0	0	0	0	70	0	0	0	0	0	0	0	0	87	0	0	0	71	0	0
Desulfovibrio sp. 86	0	0	0	0	160	102	0	0	0	0	0	0	0	116	0	0	0	92	0	0
Candidatus Desulfovibrio trichonymphae	0	0	0	0	146	87	0	0	0	0	0	0	0	73	0	118	0	84	0	0
Desulfovibrio ferrophilus	0	0	0	0	54	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio vulgaris	0	0	0	0	52	31	0	0	0	0	0	0	0	96	0	75	0	86	114	119
Desulfovibrio piger	0	0	0	0	52	44	0	0	0	0	0	0	0	74	0	72	0	0	0	106
Desulfomicrobium baculatum	0	0	0	0	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter sp. DSM 9736	0	0	0	0	64	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter metallireducens	0	0	0	0	89	39	0	0	0	0	0	0	0	82	0	0	0	70	0	0
Geoalkalibacter subterraneus	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosarcina alkanivorans	0	0	0	0	93	42	0	0	0	0	0	0	0	101	0	121	0	127	0	146
Desulfosarcina ovata	0	0	0	0	80	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacter postgatei	0	0	0	0	65	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corallococcus coralloides	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archangium violaceum	0	0	0	0	116	51	0	0	0	0	0	0	0	94	0	0	0	91	0	118
Vulgatibacter incomptus	0	0	0	0	89	33	0	0	0	0	0	0	0	72	0	0	0	0	0	0
Minicystis rosea	0	0	0	0	74	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. RM6137	0	0	0	0	102	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0
Sulfurospirillum halorespirans	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema primitia	0	0	0	0	52	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
Aeoliella mucimassa	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimesia panareensis	0	0	0	0	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquisphaera giovannonii	0	0	0	0	88	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacunisphaera limnophila	0	0	0	0	49	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacterium sp. 4Y35	0	0	0	0	72	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terriglobus albidus	0	0	0	0	62	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermanaerovibrio acidaminovorans	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natronomonas sp. C90	0	0	0	0	51	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halorhabdus utahensis	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermococcus sp. 4557	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL R5-0345	0	0	0	0	0	36	0	0	0	0	0	0	0	74	0	0	0	71	0	0
Paenibacillus sp. FSL H7-0357	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL R7-0273	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	121	0	0
Halothermothrix orenii	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter sp. U41	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulomonas sp. H30R-01	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium goodii	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura sp. WMMA1423	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis alba	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. A15-127	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nostoc linckia	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium crassostreae	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonlabens ponticola	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polaribacter sp. L3A8	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium cucumeris	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirosoma montaniterrae	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter sp. KBS0701	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudocnuella soli	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raoultella ornithinolytica	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas chlororaphis	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Hahella chejuensis	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Immundisolibacter cernigliae	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium gallicum	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bradyrhizobium sp. CCBAU 53340	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. HDW15A	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. LK11	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodovulum sulfidophilum	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudopuniceibacterium antarcticum	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassospira sp. A40-3	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilia lutea	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Undibacterium parvum	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Persicimonas caeni	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Protochlamydia naegleriophila	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquifex aeolicus	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia sp. HY186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides sp. M10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirosoma taeanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0
Aquirufa nivalisilvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium psychrophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahniella affigens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacimicrobium alkaliphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobium amiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Novosphingobium sp. ABRDHK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0
Desulfarculus baarsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella parva	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus virus Andhra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium tyrobutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	91	0	162	112	0
Ureaplasma urealyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
Winogradskyella sp. PC-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0
Aquimarina sp. AD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0
Caldicellulosiruptor obsidiansis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Mycoplasma neurolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Cloacibacterium normanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Pseudomonas psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter pinnipediorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0
Helicobacter hepaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus psychroresistens	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	72	0	0	0	101
Kocuria rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
Microbacterium testaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
Curtobacterium flaccumfaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	85	0	102
Agromyces flavus	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0
Corynebacterium sp. MC1420	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
Corynebacterium ureicelerivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0
Corynebacterium deserti	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
Mycobacterium parmense	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0
Rhodococcus sp. P1Y	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	71	0	0
Rhodococcus sp. ZPP	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	71	0	0
Nocardia asteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	71	0	0
Gordonia insulae	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	74	0	78	0	102
Kutzneria albida	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0
Plantactinospora sp. KBS50	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	101	0	101
Epidermidibacterium keratini	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	111	0	89	0	116
Nostoc sp. CENA543	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0
Chthonomonas calidirosea	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	96	0	75	0	114
Pseudomonas arsenicoxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0
Glaciecola nitratireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
Bermanella marisrubri	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	111	0	163
Neptunomonas phycophila	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	93	0	0	0	120
