count	species	sample	rel_abund
0	Scytonema sp. HK-05	SYN028.I0101	0
0	Synechococcus sp. WH 8020	SYN001.A0101	0
0	Synechococcus sp. WH 8020	SYN002.A0101	0
0	Synechococcus sp. WH 8020	SYN003.A0101	0
0	Synechococcus sp. WH 8020	SYN015.B0101	0
0	Synechococcus sp. WH 8020	SYN015.D0101	0
0	Synechococcus sp. WH 8020	SYN015.E0101	0
0	Synechococcus sp. WH 8020	SYN017.A0101	0
0	Synechococcus sp. WH 8020	SYN017.B0101	0
0	Synechococcus sp. WH 8020	SYN018.C0101	0
0	Synechococcus sp. WH 8020	SYN005.I0101	0
0	Synechococcus sp. WH 8020	SYN006.I0101	0
0	Synechococcus sp. WH 8020	SYN008.I0101	0
0	Synechococcus sp. WH 8020	SYN009.I0101	0
0	Synechococcus sp. WH 8020	SYN015.I0101	0
0	Synechococcus sp. WH 8020	SYN018.I0101	0
0	Synechococcus sp. WH 8020	SYN019.I0101	0
0	Synechococcus sp. WH 8020	SYN022.I0101	0
109	Synechococcus sp. WH 8020	SYN023.I0101	1.6482431391501296e-5
0	Synechococcus sp. WH 8020	SYN025.I0101	0
0	Synechococcus sp. WH 8020	SYN028.I0101	0
0	Synechococcus sp. PCC 73109	SYN001.A0101	0
0	Synechococcus sp. PCC 73109	SYN002.A0101	0
0	Synechococcus sp. PCC 73109	SYN003.A0101	0
0	Synechococcus sp. PCC 73109	SYN015.B0101	0
0	Synechococcus sp. PCC 73109	SYN015.D0101	0
0	Synechococcus sp. PCC 73109	SYN015.E0101	0
0	Synechococcus sp. PCC 73109	SYN017.A0101	0
0	Synechococcus sp. PCC 73109	SYN017.B0101	0
0	Synechococcus sp. PCC 73109	SYN018.C0101	0
0	Synechococcus sp. PCC 73109	SYN005.I0101	0
0	Synechococcus sp. PCC 73109	SYN006.I0101	0
0	Synechococcus sp. PCC 73109	SYN008.I0101	0
0	Synechococcus sp. PCC 73109	SYN009.I0101	0
0	Synechococcus sp. PCC 73109	SYN015.I0101	0
0	Synechococcus sp. PCC 73109	SYN018.I0101	0
0	Synechococcus sp. PCC 73109	SYN019.I0101	0
0	Synechococcus sp. PCC 73109	SYN022.I0101	0
103	Synechococcus sp. PCC 73109	SYN023.I0101	1.5575141590134253e-5
0	Synechococcus sp. PCC 73109	SYN025.I0101	0
0	Synechococcus sp. PCC 73109	SYN028.I0101	0
0	Synechococcus sp. NIES-970	SYN001.A0101	0
0	Synechococcus sp. NIES-970	SYN002.A0101	0
0	Synechococcus sp. NIES-970	SYN003.A0101	0
0	Synechococcus sp. NIES-970	SYN015.B0101	0
0	Synechococcus sp. NIES-970	SYN015.D0101	0
0	Synechococcus sp. NIES-970	SYN015.E0101	0
0	Synechococcus sp. NIES-970	SYN017.A0101	0
0	Synechococcus sp. NIES-970	SYN017.B0101	0
0	Synechococcus sp. NIES-970	SYN018.C0101	0
0	Synechococcus sp. NIES-970	SYN005.I0101	0
0	Synechococcus sp. NIES-970	SYN006.I0101	0
0	Synechococcus sp. NIES-970	SYN008.I0101	0
0	Synechococcus sp. NIES-970	SYN009.I0101	0
0	Synechococcus sp. NIES-970	SYN015.I0101	0
0	Synechococcus sp. NIES-970	SYN018.I0101	0
0	Synechococcus sp. NIES-970	SYN019.I0101	0
0	Synechococcus sp. NIES-970	SYN022.I0101	0
86	Synechococcus sp. NIES-970	SYN023.I0101	1.3004487152927628e-5
0	Synechococcus sp. NIES-970	SYN025.I0101	0
0	Synechococcus sp. NIES-970	SYN028.I0101	0
0	Mycoplasma bovoculi	SYN001.A0101	0
0	Mycoplasma bovoculi	SYN002.A0101	0
0	Mycoplasma bovoculi	SYN003.A0101	0
0	Mycoplasma bovoculi	SYN015.B0101	0
0	Mycoplasma bovoculi	SYN015.D0101	0
0	Mycoplasma bovoculi	SYN015.E0101	0
0	Mycoplasma bovoculi	SYN017.A0101	0
0	Mycoplasma bovoculi	SYN017.B0101	0
0	Mycoplasma bovoculi	SYN018.C0101	0
0	Mycoplasma bovoculi	SYN005.I0101	0
0	Mycoplasma bovoculi	SYN006.I0101	0
0	Mycoplasma bovoculi	SYN008.I0101	0
0	Mycoplasma bovoculi	SYN009.I0101	0
0	Mycoplasma bovoculi	SYN015.I0101	0
0	Mycoplasma bovoculi	SYN018.I0101	0
0	Mycoplasma bovoculi	SYN019.I0101	0
0	Mycoplasma bovoculi	SYN022.I0101	0
129	Mycoplasma bovoculi	SYN023.I0101	1.950673072939144e-5
0	Mycoplasma bovoculi	SYN025.I0101	0
0	Mycoplasma bovoculi	SYN028.I0101	0
0	Mycoplasma felis	SYN001.A0101	0
0	Mycoplasma felis	SYN002.A0101	0
0	Mycoplasma felis	SYN003.A0101	0
0	Mycoplasma felis	SYN015.B0101	0
0	Mycoplasma felis	SYN015.D0101	0
0	Mycoplasma felis	SYN015.E0101	0
0	Mycoplasma felis	SYN017.A0101	0
0	Mycoplasma felis	SYN017.B0101	0
0	Mycoplasma felis	SYN018.C0101	0
0	Mycoplasma felis	SYN005.I0101	0
0	Mycoplasma felis	SYN006.I0101	0
0	Mycoplasma felis	SYN008.I0101	0
0	Mycoplasma felis	SYN009.I0101	0
0	Mycoplasma felis	SYN015.I0101	0
0	Mycoplasma felis	SYN018.I0101	0
0	Mycoplasma felis	SYN019.I0101	0
0	Mycoplasma felis	SYN022.I0101	0
101	Mycoplasma felis	SYN023.I0101	1.5272711656345238e-5
0	Mycoplasma felis	SYN025.I0101	0
0	Mycoplasma felis	SYN028.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN001.A0101	0
0	Tepidiforma bonchosmolovskayae	SYN002.A0101	0
0	Tepidiforma bonchosmolovskayae	SYN003.A0101	0
0	Tepidiforma bonchosmolovskayae	SYN015.B0101	0
0	Tepidiforma bonchosmolovskayae	SYN015.D0101	0
0	Tepidiforma bonchosmolovskayae	SYN015.E0101	0
0	Tepidiforma bonchosmolovskayae	SYN017.A0101	0
0	Tepidiforma bonchosmolovskayae	SYN017.B0101	0
0	Tepidiforma bonchosmolovskayae	SYN018.C0101	0
0	Tepidiforma bonchosmolovskayae	SYN005.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN006.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN008.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN009.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN015.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN018.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN019.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN022.I0101	0
74	Tepidiforma bonchosmolovskayae	SYN023.I0101	1.118990755019354e-5
0	Tepidiforma bonchosmolovskayae	SYN025.I0101	0
0	Tepidiforma bonchosmolovskayae	SYN028.I0101	0
0	Olleya sp. Bg11-27	SYN001.A0101	0
0	Olleya sp. Bg11-27	SYN002.A0101	0
0	Olleya sp. Bg11-27	SYN003.A0101	0
0	Olleya sp. Bg11-27	SYN015.B0101	0
0	Olleya sp. Bg11-27	SYN015.D0101	0
0	Olleya sp. Bg11-27	SYN015.E0101	0
0	Olleya sp. Bg11-27	SYN017.A0101	0
0	Olleya sp. Bg11-27	SYN017.B0101	0
0	Olleya sp. Bg11-27	SYN018.C0101	0
0	Olleya sp. Bg11-27	SYN005.I0101	0
0	Olleya sp. Bg11-27	SYN006.I0101	0
0	Olleya sp. Bg11-27	SYN008.I0101	0
0	Olleya sp. Bg11-27	SYN009.I0101	0
0	Olleya sp. Bg11-27	SYN015.I0101	0
0	Olleya sp. Bg11-27	SYN018.I0101	0
0	Olleya sp. Bg11-27	SYN019.I0101	0
0	Olleya sp. Bg11-27	SYN022.I0101	0
87	Olleya sp. Bg11-27	SYN023.I0101	1.3155702119822135e-5
0	Olleya sp. Bg11-27	SYN025.I0101	0
0	Olleya sp. Bg11-27	SYN028.I0101	0
0	Weeksella virosa	SYN001.A0101	0
0	Weeksella virosa	SYN002.A0101	0
0	Weeksella virosa	SYN003.A0101	0
0	Weeksella virosa	SYN015.B0101	0
0	Weeksella virosa	SYN015.D0101	0
0	Weeksella virosa	SYN015.E0101	0
0	Weeksella virosa	SYN017.A0101	0
0	Weeksella virosa	SYN017.B0101	0
0	Weeksella virosa	SYN018.C0101	0
0	Weeksella virosa	SYN005.I0101	0
0	Weeksella virosa	SYN006.I0101	0
0	Weeksella virosa	SYN008.I0101	0
0	Weeksella virosa	SYN009.I0101	0
0	Weeksella virosa	SYN015.I0101	0
0	Weeksella virosa	SYN018.I0101	0
0	Weeksella virosa	SYN019.I0101	0
0	Weeksella virosa	SYN022.I0101	0
91	Weeksella virosa	SYN023.I0101	1.3760561987400164e-5
0	Weeksella virosa	SYN025.I0101	0
0	Weeksella virosa	SYN028.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN001.A0101	0
0	Mucilaginibacter ginsenosidivorax	SYN002.A0101	0
0	Mucilaginibacter ginsenosidivorax	SYN003.A0101	0
0	Mucilaginibacter ginsenosidivorax	SYN015.B0101	0
0	Mucilaginibacter ginsenosidivorax	SYN015.D0101	0
0	Mucilaginibacter ginsenosidivorax	SYN015.E0101	0
0	Mucilaginibacter ginsenosidivorax	SYN017.A0101	0
0	Mucilaginibacter ginsenosidivorax	SYN017.B0101	0
0	Mucilaginibacter ginsenosidivorax	SYN018.C0101	0
0	Mucilaginibacter ginsenosidivorax	SYN005.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN006.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN008.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN009.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN015.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN018.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN019.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN022.I0101	0
70	Mucilaginibacter ginsenosidivorax	SYN023.I0101	1.058504768261551e-5
0	Mucilaginibacter ginsenosidivorax	SYN025.I0101	0
0	Mucilaginibacter ginsenosidivorax	SYN028.I0101	0
0	Campylobacter blaseri	SYN001.A0101	0
0	Campylobacter blaseri	SYN002.A0101	0
0	Campylobacter blaseri	SYN003.A0101	0
0	Campylobacter blaseri	SYN015.B0101	0
0	Campylobacter blaseri	SYN015.D0101	0
0	Campylobacter blaseri	SYN015.E0101	0
0	Campylobacter blaseri	SYN017.A0101	0
0	Campylobacter blaseri	SYN017.B0101	0
0	Campylobacter blaseri	SYN018.C0101	0
0	Campylobacter blaseri	SYN005.I0101	0
0	Campylobacter blaseri	SYN006.I0101	0
0	Campylobacter blaseri	SYN008.I0101	0
0	Campylobacter blaseri	SYN009.I0101	0
0	Campylobacter blaseri	SYN015.I0101	0
0	Campylobacter blaseri	SYN018.I0101	0
0	Campylobacter blaseri	SYN019.I0101	0
0	Campylobacter blaseri	SYN022.I0101	0
94	Campylobacter blaseri	SYN023.I0101	1.4214206888083686e-5
0	Campylobacter blaseri	SYN025.I0101	0
0	Campylobacter blaseri	SYN028.I0101	0
0	Candidatus Sulfurimonas baltica	SYN001.A0101	0
0	Candidatus Sulfurimonas baltica	SYN002.A0101	0
0	Candidatus Sulfurimonas baltica	SYN003.A0101	0
0	Candidatus Sulfurimonas baltica	SYN015.B0101	0
0	Candidatus Sulfurimonas baltica	SYN015.D0101	0
0	Candidatus Sulfurimonas baltica	SYN015.E0101	0
0	Candidatus Sulfurimonas baltica	SYN017.A0101	0
0	Candidatus Sulfurimonas baltica	SYN017.B0101	0
0	Candidatus Sulfurimonas baltica	SYN018.C0101	0
0	Candidatus Sulfurimonas baltica	SYN005.I0101	0
0	Candidatus Sulfurimonas baltica	SYN006.I0101	0
0	Candidatus Sulfurimonas baltica	SYN008.I0101	0
0	Candidatus Sulfurimonas baltica	SYN009.I0101	0
0	Candidatus Sulfurimonas baltica	SYN015.I0101	0
0	Candidatus Sulfurimonas baltica	SYN018.I0101	0
0	Candidatus Sulfurimonas baltica	SYN019.I0101	0
0	Candidatus Sulfurimonas baltica	SYN022.I0101	0
104	Candidatus Sulfurimonas baltica	SYN023.I0101	1.572635655702876e-5
0	Candidatus Sulfurimonas baltica	SYN025.I0101	0
0	Candidatus Sulfurimonas baltica	SYN028.I0101	0
0	Mannheimia haemolytica	SYN001.A0101	0
0	Mannheimia haemolytica	SYN002.A0101	0
0	Mannheimia haemolytica	SYN003.A0101	0
0	Mannheimia haemolytica	SYN015.B0101	0
0	Mannheimia haemolytica	SYN015.D0101	0
0	Mannheimia haemolytica	SYN015.E0101	0
0	Mannheimia haemolytica	SYN017.A0101	0
0	Mannheimia haemolytica	SYN017.B0101	0
0	Mannheimia haemolytica	SYN018.C0101	0
0	Mannheimia haemolytica	SYN005.I0101	0
0	Mannheimia haemolytica	SYN006.I0101	0
0	Mannheimia haemolytica	SYN008.I0101	0
0	Mannheimia haemolytica	SYN009.I0101	0
0	Mannheimia haemolytica	SYN015.I0101	0
0	Mannheimia haemolytica	SYN018.I0101	0
0	Mannheimia haemolytica	SYN019.I0101	0
0	Mannheimia haemolytica	SYN022.I0101	0
78	Mannheimia haemolytica	SYN023.I0101	1.179476741777157e-5
0	Mannheimia haemolytica	SYN025.I0101	0
122	Mannheimia haemolytica	SYN028.I0101	1.2523634510661052e-5
0	Candidatus Annandia adelgestsuga	SYN001.A0101	0
0	Candidatus Annandia adelgestsuga	SYN002.A0101	0
0	Candidatus Annandia adelgestsuga	SYN003.A0101	0
0	Candidatus Annandia adelgestsuga	SYN015.B0101	0
0	Candidatus Annandia adelgestsuga	SYN015.D0101	0
0	Candidatus Annandia adelgestsuga	SYN015.E0101	0
0	Candidatus Annandia adelgestsuga	SYN017.A0101	0
0	Candidatus Annandia adelgestsuga	SYN017.B0101	0
0	Candidatus Annandia adelgestsuga	SYN018.C0101	0
0	Candidatus Annandia adelgestsuga	SYN005.I0101	0
0	Candidatus Annandia adelgestsuga	SYN006.I0101	0
0	Candidatus Annandia adelgestsuga	SYN008.I0101	0
0	Candidatus Annandia adelgestsuga	SYN009.I0101	0
0	Candidatus Annandia adelgestsuga	SYN015.I0101	0
0	Candidatus Annandia adelgestsuga	SYN018.I0101	0
0	Candidatus Annandia adelgestsuga	SYN019.I0101	0
0	Candidatus Annandia adelgestsuga	SYN022.I0101	0
181	Candidatus Annandia adelgestsuga	SYN023.I0101	2.736990900790582e-5
0	Candidatus Annandia adelgestsuga	SYN025.I0101	0
0	Candidatus Annandia adelgestsuga	SYN028.I0101	0
0	Xenorhabdus budapestensis	SYN001.A0101	0
0	Xenorhabdus budapestensis	SYN002.A0101	0
0	Xenorhabdus budapestensis	SYN003.A0101	0
0	Xenorhabdus budapestensis	SYN015.B0101	0
0	Xenorhabdus budapestensis	SYN015.D0101	0
0	Xenorhabdus budapestensis	SYN015.E0101	0
0	Xenorhabdus budapestensis	SYN017.A0101	0
0	Xenorhabdus budapestensis	SYN017.B0101	0
0	Xenorhabdus budapestensis	SYN018.C0101	0
0	Xenorhabdus budapestensis	SYN005.I0101	0
0	Xenorhabdus budapestensis	SYN006.I0101	0
0	Xenorhabdus budapestensis	SYN008.I0101	0
0	Xenorhabdus budapestensis	SYN009.I0101	0
0	Xenorhabdus budapestensis	SYN015.I0101	0
0	Xenorhabdus budapestensis	SYN018.I0101	0
0	Xenorhabdus budapestensis	SYN019.I0101	0
0	Xenorhabdus budapestensis	SYN022.I0101	0
101	Xenorhabdus budapestensis	SYN023.I0101	1.5272711656345238e-5
0	Xenorhabdus budapestensis	SYN025.I0101	0
0	Xenorhabdus budapestensis	SYN028.I0101	0
0	Shewanella sp. ANA-3	SYN001.A0101	0
0	Shewanella sp. ANA-3	SYN002.A0101	0
0	Shewanella sp. ANA-3	SYN003.A0101	0
0	Shewanella sp. ANA-3	SYN015.B0101	0
0	Shewanella sp. ANA-3	SYN015.D0101	0
0	Shewanella sp. ANA-3	SYN015.E0101	0
0	Shewanella sp. ANA-3	SYN017.A0101	0
0	Shewanella sp. ANA-3	SYN017.B0101	0
0	Shewanella sp. ANA-3	SYN018.C0101	0
0	Shewanella sp. ANA-3	SYN005.I0101	0
0	Shewanella sp. ANA-3	SYN006.I0101	0
0	Shewanella sp. ANA-3	SYN008.I0101	0
0	Shewanella sp. ANA-3	SYN009.I0101	0
0	Shewanella sp. ANA-3	SYN015.I0101	0
0	Shewanella sp. ANA-3	SYN018.I0101	0
0	Shewanella sp. ANA-3	SYN019.I0101	0
0	Shewanella sp. ANA-3	SYN022.I0101	0
149	Shewanella sp. ANA-3	SYN023.I0101	2.2531030067281586e-5
0	Shewanella sp. ANA-3	SYN025.I0101	0
0	Shewanella sp. ANA-3	SYN028.I0101	0
0	Salinimonas lutimaris	SYN001.A0101	0
0	Salinimonas lutimaris	SYN002.A0101	0
0	Salinimonas lutimaris	SYN003.A0101	0
0	Salinimonas lutimaris	SYN015.B0101	0
0	Salinimonas lutimaris	SYN015.D0101	0
0	Salinimonas lutimaris	SYN015.E0101	0
0	Salinimonas lutimaris	SYN017.A0101	0
0	Salinimonas lutimaris	SYN017.B0101	0
0	Salinimonas lutimaris	SYN018.C0101	0
0	Salinimonas lutimaris	SYN005.I0101	0
0	Salinimonas lutimaris	SYN006.I0101	0
0	Salinimonas lutimaris	SYN008.I0101	0
0	Salinimonas lutimaris	SYN009.I0101	0
0	Salinimonas lutimaris	SYN015.I0101	0
0	Salinimonas lutimaris	SYN018.I0101	0
0	Salinimonas lutimaris	SYN019.I0101	0
0	Salinimonas lutimaris	SYN022.I0101	0
80	Salinimonas lutimaris	SYN023.I0101	1.2097197351560584e-5
0	Salinimonas lutimaris	SYN025.I0101	0
0	Salinimonas lutimaris	SYN028.I0101	0
0	Pseudoalteromonas atlantica	SYN001.A0101	0
0	Pseudoalteromonas atlantica	SYN002.A0101	0
0	Pseudoalteromonas atlantica	SYN003.A0101	0
0	Pseudoalteromonas atlantica	SYN015.B0101	0
0	Pseudoalteromonas atlantica	SYN015.D0101	0
0	Pseudoalteromonas atlantica	SYN015.E0101	0
0	Pseudoalteromonas atlantica	SYN017.A0101	0
0	Pseudoalteromonas atlantica	SYN017.B0101	0
0	Pseudoalteromonas atlantica	SYN018.C0101	0
0	Pseudoalteromonas atlantica	SYN005.I0101	0
0	Pseudoalteromonas atlantica	SYN006.I0101	0
0	Pseudoalteromonas atlantica	SYN008.I0101	0
0	Pseudoalteromonas atlantica	SYN009.I0101	0
0	Pseudoalteromonas atlantica	SYN015.I0101	0
0	Pseudoalteromonas atlantica	SYN018.I0101	0
0	Pseudoalteromonas atlantica	SYN019.I0101	0
0	Pseudoalteromonas atlantica	SYN022.I0101	0
84	Pseudoalteromonas atlantica	SYN023.I0101	1.2702057219138613e-5
0	Pseudoalteromonas atlantica	SYN025.I0101	0
0	Pseudoalteromonas atlantica	SYN028.I0101	0
0	Kushneria phosphatilytica	SYN001.A0101	0
0	Kushneria phosphatilytica	SYN002.A0101	0
0	Kushneria phosphatilytica	SYN003.A0101	0
0	Kushneria phosphatilytica	SYN015.B0101	0
0	Kushneria phosphatilytica	SYN015.D0101	0
0	Kushneria phosphatilytica	SYN015.E0101	0
0	Kushneria phosphatilytica	SYN017.A0101	0
0	Kushneria phosphatilytica	SYN017.B0101	0
0	Kushneria phosphatilytica	SYN018.C0101	0
0	Kushneria phosphatilytica	SYN005.I0101	0
0	Kushneria phosphatilytica	SYN006.I0101	0
0	Kushneria phosphatilytica	SYN008.I0101	0
0	Kushneria phosphatilytica	SYN009.I0101	0
0	Kushneria phosphatilytica	SYN015.I0101	0
0	Kushneria phosphatilytica	SYN018.I0101	0
0	Kushneria phosphatilytica	SYN019.I0101	0
0	Kushneria phosphatilytica	SYN022.I0101	0
85	Kushneria phosphatilytica	SYN023.I0101	1.285327218603312e-5
0	Kushneria phosphatilytica	SYN025.I0101	0
110	Kushneria phosphatilytica	SYN028.I0101	1.1291801607973079e-5
0	Vibrio parahaemolyticus	SYN001.A0101	0
0	Vibrio parahaemolyticus	SYN002.A0101	0
0	Vibrio parahaemolyticus	SYN003.A0101	0
0	Vibrio parahaemolyticus	SYN015.B0101	0
0	Vibrio parahaemolyticus	SYN015.D0101	0
0	Vibrio parahaemolyticus	SYN015.E0101	0
0	Vibrio parahaemolyticus	SYN017.A0101	0
0	Vibrio parahaemolyticus	SYN017.B0101	0
0	Vibrio parahaemolyticus	SYN018.C0101	0
0	Vibrio parahaemolyticus	SYN005.I0101	0
0	Vibrio parahaemolyticus	SYN006.I0101	0
0	Vibrio parahaemolyticus	SYN008.I0101	0
0	Vibrio parahaemolyticus	SYN009.I0101	0
0	Vibrio parahaemolyticus	SYN015.I0101	0
0	Vibrio parahaemolyticus	SYN018.I0101	0
0	Vibrio parahaemolyticus	SYN019.I0101	0
0	Vibrio parahaemolyticus	SYN022.I0101	0
69	Vibrio parahaemolyticus	SYN023.I0101	1.0433832715721003e-5
0	Vibrio parahaemolyticus	SYN025.I0101	0
0	Vibrio parahaemolyticus	SYN028.I0101	0
0	Neorhizobium sp. NCHU2750	SYN001.A0101	0
0	Neorhizobium sp. NCHU2750	SYN002.A0101	0
0	Neorhizobium sp. NCHU2750	SYN003.A0101	0
0	Neorhizobium sp. NCHU2750	SYN015.B0101	0
0	Neorhizobium sp. NCHU2750	SYN015.D0101	0
0	Neorhizobium sp. NCHU2750	SYN015.E0101	0
0	Neorhizobium sp. NCHU2750	SYN017.A0101	0
0	Neorhizobium sp. NCHU2750	SYN017.B0101	0
0	Neorhizobium sp. NCHU2750	SYN018.C0101	0
0	Neorhizobium sp. NCHU2750	SYN005.I0101	0
0	Neorhizobium sp. NCHU2750	SYN006.I0101	0
0	Neorhizobium sp. NCHU2750	SYN008.I0101	0
0	Neorhizobium sp. NCHU2750	SYN009.I0101	0
0	Neorhizobium sp. NCHU2750	SYN015.I0101	0
0	Neorhizobium sp. NCHU2750	SYN018.I0101	0
0	Neorhizobium sp. NCHU2750	SYN019.I0101	0
0	Neorhizobium sp. NCHU2750	SYN022.I0101	0
75	Neorhizobium sp. NCHU2750	SYN023.I0101	1.1341122517088047e-5
0	Neorhizobium sp. NCHU2750	SYN025.I0101	0
0	Neorhizobium sp. NCHU2750	SYN028.I0101	0
0	Mesorhizobium sp. 8	SYN001.A0101	0
0	Mesorhizobium sp. 8	SYN002.A0101	0
0	Mesorhizobium sp. 8	SYN003.A0101	0
0	Mesorhizobium sp. 8	SYN015.B0101	0
0	Mesorhizobium sp. 8	SYN015.D0101	0
0	Mesorhizobium sp. 8	SYN015.E0101	0
0	Mesorhizobium sp. 8	SYN017.A0101	0
0	Mesorhizobium sp. 8	SYN017.B0101	0
0	Mesorhizobium sp. 8	SYN018.C0101	0
0	Mesorhizobium sp. 8	SYN005.I0101	0
0	Mesorhizobium sp. 8	SYN006.I0101	0
0	Mesorhizobium sp. 8	SYN008.I0101	0
0	Mesorhizobium sp. 8	SYN009.I0101	0
0	Mesorhizobium sp. 8	SYN015.I0101	0
0	Mesorhizobium sp. 8	SYN018.I0101	0
0	Mesorhizobium sp. 8	SYN019.I0101	0
0	Mesorhizobium sp. 8	SYN022.I0101	0
67	Mesorhizobium sp. 8	SYN023.I0101	1.0131402781931989e-5
0	Mesorhizobium sp. 8	SYN025.I0101	0
0	Mesorhizobium sp. 8	SYN028.I0101	0
0	Hyphomicrobium denitrificans	SYN001.A0101	0
0	Hyphomicrobium denitrificans	SYN002.A0101	0
0	Hyphomicrobium denitrificans	SYN003.A0101	0
0	Hyphomicrobium denitrificans	SYN015.B0101	0
0	Hyphomicrobium denitrificans	SYN015.D0101	0
0	Hyphomicrobium denitrificans	SYN015.E0101	0
0	Hyphomicrobium denitrificans	SYN017.A0101	0
0	Hyphomicrobium denitrificans	SYN017.B0101	0
0	Hyphomicrobium denitrificans	SYN018.C0101	0
0	Hyphomicrobium denitrificans	SYN005.I0101	0
0	Hyphomicrobium denitrificans	SYN006.I0101	0
0	Hyphomicrobium denitrificans	SYN008.I0101	0
0	Hyphomicrobium denitrificans	SYN009.I0101	0
0	Hyphomicrobium denitrificans	SYN015.I0101	0
0	Hyphomicrobium denitrificans	SYN018.I0101	0
0	Hyphomicrobium denitrificans	SYN019.I0101	0
0	Hyphomicrobium denitrificans	SYN022.I0101	0
76	Hyphomicrobium denitrificans	SYN023.I0101	1.1492337483982555e-5
0	Hyphomicrobium denitrificans	SYN025.I0101	0
0	Hyphomicrobium denitrificans	SYN028.I0101	0
0	Methyloceanibacter sp. wino2	SYN001.A0101	0
0	Methyloceanibacter sp. wino2	SYN002.A0101	0
0	Methyloceanibacter sp. wino2	SYN003.A0101	0
0	Methyloceanibacter sp. wino2	SYN015.B0101	0
0	Methyloceanibacter sp. wino2	SYN015.D0101	0
0	Methyloceanibacter sp. wino2	SYN015.E0101	0
0	Methyloceanibacter sp. wino2	SYN017.A0101	0
0	Methyloceanibacter sp. wino2	SYN017.B0101	0
0	Methyloceanibacter sp. wino2	SYN018.C0101	0
0	Methyloceanibacter sp. wino2	SYN005.I0101	0
0	Methyloceanibacter sp. wino2	SYN006.I0101	0
0	Methyloceanibacter sp. wino2	SYN008.I0101	0
0	Methyloceanibacter sp. wino2	SYN009.I0101	0
0	Methyloceanibacter sp. wino2	SYN015.I0101	0
0	Methyloceanibacter sp. wino2	SYN018.I0101	0
0	Methyloceanibacter sp. wino2	SYN019.I0101	0
0	Methyloceanibacter sp. wino2	SYN022.I0101	0
69	Methyloceanibacter sp. wino2	SYN023.I0101	1.0433832715721003e-5
0	Methyloceanibacter sp. wino2	SYN025.I0101	0
0	Methyloceanibacter sp. wino2	SYN028.I0101	0
0	Sphingomonas sp. HDW15B	SYN001.A0101	0
0	Sphingomonas sp. HDW15B	SYN002.A0101	0
0	Sphingomonas sp. HDW15B	SYN003.A0101	0
0	Sphingomonas sp. HDW15B	SYN015.B0101	0
0	Sphingomonas sp. HDW15B	SYN015.D0101	0
0	Sphingomonas sp. HDW15B	SYN015.E0101	0
0	Sphingomonas sp. HDW15B	SYN017.A0101	0
0	Sphingomonas sp. HDW15B	SYN017.B0101	0
0	Sphingomonas sp. HDW15B	SYN018.C0101	0
0	Sphingomonas sp. HDW15B	SYN005.I0101	0
0	Sphingomonas sp. HDW15B	SYN006.I0101	0
0	Sphingomonas sp. HDW15B	SYN008.I0101	0
0	Sphingomonas sp. HDW15B	SYN009.I0101	0
0	Sphingomonas sp. HDW15B	SYN015.I0101	0
0	Sphingomonas sp. HDW15B	SYN018.I0101	0
0	Sphingomonas sp. HDW15B	SYN019.I0101	0
0	Sphingomonas sp. HDW15B	SYN022.I0101	0
78	Sphingomonas sp. HDW15B	SYN023.I0101	1.179476741777157e-5
0	Sphingomonas sp. HDW15B	SYN025.I0101	0
0	Sphingomonas sp. HDW15B	SYN028.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN001.A0101	0
0	Candidatus Pelagibacter giovannonii	SYN002.A0101	0
0	Candidatus Pelagibacter giovannonii	SYN003.A0101	0
0	Candidatus Pelagibacter giovannonii	SYN015.B0101	0
0	Candidatus Pelagibacter giovannonii	SYN015.D0101	0
0	Candidatus Pelagibacter giovannonii	SYN015.E0101	0
0	Candidatus Pelagibacter giovannonii	SYN017.A0101	0
0	Candidatus Pelagibacter giovannonii	SYN017.B0101	0
0	Candidatus Pelagibacter giovannonii	SYN018.C0101	0
0	Candidatus Pelagibacter giovannonii	SYN005.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN006.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN008.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN009.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN015.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN018.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN019.I0101	0
0	Candidatus Pelagibacter giovannonii	SYN022.I0101	0
